ref_id,source,formulation_raw,salt_components,dosage_form,form_modifier,strength_raw,strength_mg,strength_kind,unit_basis,unit_qty,price_checkable,price_ex_gst,so_number,so_date,manufacturer,marketing_company,retrieved_on,status,quarantine_reason,unit_basis_raw,raw_row
CEIL-0744,ceiling,POTASSIUM CHLORIDE,"[""POTASSIUM CHLORIDE""]",oral liquid,,ORAL LIQUID 500 MG/ 5 ML,[500.0],concentration,ml,1,true,0.31,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""744"", ""2022"", ""POTASSIUM CHLORIDE"", ""ORAL LIQUID 500 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.31(1 ML)""]"
CEIL-0745,ceiling,POVIDONE IODINE,"[""POVIDONE IODINE""]",solution,,SOLUTION 10 %,[],percent,ml,1,true,0.99,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""745"", ""2022"", ""POVIDONE IODINE"", ""SOLUTION 10 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.99(1 ML)""]"
CEIL-0746,ceiling,POVIDONE IODINE,"[""POVIDONE IODINE""]",solution,,SOLUTION 4 %,[],percent,ml,1,true,1.78,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""746"", ""2022"", ""POVIDONE IODINE"", ""SOLUTION 4 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.78(1 ML)""]"
CEIL-0747,ceiling,POVIDONE IODINE,"[""POVIDONE IODINE""]",solution,,SOLUTION 7.5 %,[],percent,ml,1,true,0.84,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""747"", ""2022"", ""POVIDONE IODINE"", ""SOLUTION 7.5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.84(1 ML)""]"
CEIL-0748,ceiling,POVIDONE IODINE,"[""POVIDONE IODINE""]",ointment,,OINTMENT 10 %,[],percent,gm,1,true,6.30,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM)( Pack,"["""", ""748"", ""2022"", ""POVIDONE IODINE"", ""OINTMENT 10 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.30(1 GM)( Pack)""]"
CEIL-0749,ceiling,POVIDONE IODINE,"[""POVIDONE IODINE""]",,,LIQUID 5 %,[],percent,ml,1,true,0.45,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""749"", ""2022"", ""POVIDONE IODINE"", ""LIQUID 5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.45(1 ML)""]"
CEIL-0750,ceiling,PRALIDOXIME,"[""PRALIDOXIME""]",injection,,INJECTION 25 MG,[25.0],mg,ml,1,true,4.67,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""750"", ""2022"", ""PRALIDOXIME"", ""INJECTION 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.67(1 ML)""]"
CEIL-0751,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",oral liquid,,ORAL LIQUID 15 MG/ 5 ML,[15.0],concentration,ml,1,true,0.88,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""751"", ""2022"", ""PREDNISOLONE"", ""ORAL LIQUID 15 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.88(1 ML)""]"
CEIL-0752,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",suspension,,SUSPENSION 5 MG,[5.0],mg,ml,1,true,0.50,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""752"", ""2022"", ""PREDNISOLONE"", ""SUSPENSION 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.50(1 ML)""]"
CEIL-0753,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,0.69,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""753"", ""2022"", ""PREDNISOLONE"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.69(1 Tablet)""]"
CEIL-0754,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",drops,,DROPS 1 %,[],percent,ml,1,true,5.90,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""754"", ""2022"", ""PREDNISOLONE"", ""DROPS 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.90(1 ML)""]"
CEIL-0755,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",tablet,,TABLET 40 MG,[40.0],mg,tablet,1,true,3.49,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""755"", ""2022"", ""PREDNISOLONE"", ""TABLET 40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.49(1 Tablet)""]"
CEIL-0756,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,1.23,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""756"", ""2022"", ""PREDNISOLONE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.23(1 Tablet)""]"
CEIL-0757,ceiling,PREDNISOLONE,"[""PREDNISOLONE""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,2.46,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""757"", ""2022"", ""PREDNISOLONE"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.46(1 Tablet)""]"
CEIL-0758,ceiling,PRIMAQUINE,"[""PRIMAQUINE""]",tablet,,TABLET 2.5 MG,[2.5],mg,tablet,1,true,1.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""758"", ""2022"", ""PRIMAQUINE"", ""TABLET 2.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.79(1 Tablet)""]"
CEIL-0759,ceiling,PRIMAQUINE,"[""PRIMAQUINE""]",tablet,,TABLET 15 MG,[15.0],mg,tablet,1,true,5.26,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""759"", ""2022"", ""PRIMAQUINE"", ""TABLET 15 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.26(1 Tablet)""]"
CEIL-0760,ceiling,PRIMAQUINE,"[""PRIMAQUINE""]",tablet,,TABLET 7.5 MG,[7.5],mg,tablet,1,true,2.44,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""760"", ""2022"", ""PRIMAQUINE"", ""TABLET 7.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.44(1 Tablet)""]"
CEIL-0761,ceiling,PROPARACAINE,"[""PROPARACAINE""]",drops,,EYE DROPS 0.5 %,[],percent,ml,1,true,10.50,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""761"", ""2022"", ""PROPARACAINE"", ""EYE DROPS 0.5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.50(1 ML)""]"
CEIL-0762,ceiling,PROPOFOL,"[""PROPOFOL""]",injection,,INJECTION 10 MG,[10.0],mg,ml,1,true,6.65,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""762"", ""2022"", ""PROPOFOL"", ""INJECTION 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.65(1 ML)""]"
CEIL-0763,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",capsule,,CAPSULE 40 MG,[40.0],mg,capsule,1,true,4.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""763"", ""2022"", ""PROPRANOLOL"", ""CAPSULE 40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.35(1 Capsule)""]"
CEIL-0764,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",tablet,,TABLET 40 MG,[40.0],mg,tablet,1,true,3.30,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""764"", ""2022"", ""PROPRANOLOL"", ""TABLET 40 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.30(1 Tablet)""]"
CEIL-0765,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",capsule,,CAPSULE 20 MG,[20.0],mg,capsule,1,true,2.41,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""765"", ""2022"", ""PROPRANOLOL"", ""CAPSULE 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.41(1 Capsule)""]"
CEIL-0766,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",tablet,,TABLET 20 MG,[20.0],mg,tablet,1,true,3.28,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""766"", ""2022"", ""PROPRANOLOL"", ""TABLET 20 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.28(1 Tablet)""]"
CEIL-0767,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",capsule,,CAPSULE 10 MG,[10.0],mg,capsule,1,true,2.04,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""767"", ""2022"", ""PROPRANOLOL"", ""CAPSULE 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.04(1 Capsule)""]"
CEIL-0768,ceiling,PROPRANOLOL,"[""PROPRANOLOL""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,1.34,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""768"", ""2022"", ""PROPRANOLOL"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.34(1 Tablet)""]"
CEIL-0769,ceiling,PROTAMINE,"[""PROTAMINE""]",injection,,INJECTION 10 MG,[10.0],mg,ml,1,true,10.01,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""769"", ""2022"", ""PROTAMINE"", ""INJECTION 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.01(1 ML)""]"
CEIL-0770,ceiling,PYRAZINAMIDE,"[""PYRAZINAMIDE""]",tablet,,TABLET 1500 MG,[1500.0],mg,tablet,1,true,12.10,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""770"", ""2022"", ""PYRAZINAMIDE"", ""TABLET 1500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 12.10(1 Tablet)""]"
CEIL-0771,ceiling,PYRAZINAMIDE,"[""PYRAZINAMIDE""]",tablet,,TABLET 750 MG,[750.0],mg,tablet,1,true,7.39,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""771"", ""2022"", ""PYRAZINAMIDE"", ""TABLET 750 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 7.39(1 Tablet)""]"
CEIL-0772,ceiling,PYRAZINAMIDE,"[""PYRAZINAMIDE""]",tablet,,TABLET 1000 MG,[1000.0],mg,tablet,1,true,10.78,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""772"", ""2022"", ""PYRAZINAMIDE"", ""TABLET 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.78(1 Tablet)""]"
CEIL-0773,ceiling,PYRAZINAMIDE,"[""PYRAZINAMIDE""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,5.01,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""773"", ""2022"", ""PYRAZINAMIDE"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.01(1 Tablet)""]"
CEIL-0774,ceiling,PYRIDOXINE,"[""PYRIDOXINE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,6.12,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""774"", ""2022"", ""PYRIDOXINE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.12(1 Tablet)""]"
CEIL-0775,ceiling,PYRIDOXINE,"[""PYRIDOXINE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,0.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""775"", ""2022"", ""PYRIDOXINE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.11(1 Tablet)""]"
CEIL-0776,ceiling,QUININE,"[""QUININE""]",injection,,INJECTION 300 MG,[300.0],mg,ml,1,true,9.73,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""776"", ""2022"", ""QUININE"", ""INJECTION 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.73(1 ML)""]"
CEIL-0777,ceiling,QUININE,"[""QUININE""]",tablet,,TABLET 300 MG,[300.0],mg,tablet,1,true,5.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""777"", ""2022"", ""QUININE"", ""TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.79(1 Tablet)""]"
CEIL-0778,ceiling,RALTEGRAVIR,"[""RALTEGRAVIR""]",tablet,,TABLET 400 MG,[400.0],mg,tablet,1,true,151.34,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""778"", ""2022"", ""RALTEGRAVIR"", ""TABLET 400 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 151.34(1 Tablet)""]"
CEIL-0779,ceiling,RAMIPRIL,"[""RAMIPRIL""]",capsule,,CAPSULE 5 MG,[5.0],mg,capsule,1,true,7.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""779"", ""2022"", ""RAMIPRIL"", ""CAPSULE 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 7.37(1 Capsule)""]"
CEIL-0780,ceiling,RAMIPRIL,"[""RAMIPRIL""]",capsule,,CAPSULE 2.5 MG,[2.5],mg,capsule,1,true,4.77,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""780"", ""2022"", ""RAMIPRIL"", ""CAPSULE 2.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.77(1 Capsule)""]"
CEIL-0781,ceiling,RAMIPRIL,"[""RAMIPRIL""]",tablet,,TABLET 2.5 MG,[2.5],mg,tablet,1,true,5.33,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""781"", ""2022"", ""RAMIPRIL"", ""TABLET 2.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.33(1 Tablet)""]"
CEIL-0782,ceiling,RAMIPRIL,"[""RAMIPRIL""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,8.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""782"", ""2022"", ""RAMIPRIL"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.37(1 Tablet)""]"
CEIL-0783,ceiling,RIBAVIRIN,"[""RIBAVIRIN""]",capsule,,CAPSULE 200 MG,[200.0],mg,capsule,1,true,27.13,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""783"", ""2022"", ""RIBAVIRIN"", ""CAPSULE 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 27.13(1 Capsule)""]"
CEIL-0784,ceiling,RIBOFLAVINE,"[""RIBOFLAVINE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,1.12,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""784"", ""2022"", ""RIBOFLAVINE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.12(1 Tablet)""]"
CEIL-0785,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",tablet,,TABLET 300 MG,[300.0],mg,tablet,1,true,3.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""785"", ""2022"", ""RIFAMPICIN"", ""TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.72(1 Tablet)""]"
CEIL-0786,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",oral liquid,,ORAL LIQUID 100 MG/ 5 ML,[100.0],concentration,ml,1,true,0.48,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""786"", ""2022"", ""RIFAMPICIN"", ""ORAL LIQUID 100 MG/ 5 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.48(1 ML)""]"
CEIL-0787,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",capsule,,CAPSULE 600 MG,[600.0],mg,capsule,1,true,11.64,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""787"", ""2022"", ""RIFAMPICIN"", ""CAPSULE 600 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 11.64(1 Capsule)""]"
CEIL-0788,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",capsule,,CAPSULE 300 MG,[300.0],mg,capsule,1,true,4.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""788"", ""2022"", ""RIFAMPICIN"", ""CAPSULE 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.72(1 Capsule)""]"
CEIL-0789,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",capsule,,CAPSULE 450 MG,[450.0],mg,capsule,1,true,5.81,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""789"", ""2022"", ""RIFAMPICIN"", ""CAPSULE 450 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.81(1 Capsule)""]"
CEIL-0790,ceiling,RIFAMPICIN,"[""RIFAMPICIN""]",capsule,,CAPSULE 150 MG,[150.0],mg,capsule,1,true,2.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""790"", ""2022"", ""RIFAMPICIN"", ""CAPSULE 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.35(1 Capsule)""]"
CEIL-0791,ceiling,RISPERIDONE,"[""RISPERIDONE""]",tablet,,TABLET 4 MG,[4.0],mg,tablet,1,true,7.54,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""791"", ""2022"", ""RISPERIDONE"", ""TABLET 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 7.54(1 Tablet)""]"
CEIL-0792,ceiling,RISPERIDONE,"[""RISPERIDONE""]",injection,,INJECTION 25 MG,[25.0],mg,ml,1,true,1976.64,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""792"", ""2022"", ""RISPERIDONE"", ""INJECTION 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1976.64(1 ML)""]"
CEIL-0793,ceiling,RISPERIDONE,"[""RISPERIDONE""]",tablet,,TABLET 1 MG,[1.0],mg,tablet,1,true,3.10,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""793"", ""2022"", ""RISPERIDONE"", ""TABLET 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.10(1 Tablet)""]"
CEIL-0794,ceiling,RISPERIDONE,"[""RISPERIDONE""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,4.59,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""794"", ""2022"", ""RISPERIDONE"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.59(1 Tablet)""]"
CEIL-0795,ceiling,RISPERIDONE,"[""RISPERIDONE""]",injection,,INJECTION 37.5 MG,[37.5],mg,ml,1,true,2713.02,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""795"", ""2022"", ""RISPERIDONE"", ""INJECTION 37.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2713.02(1 ML)""]"
CEIL-0796,ceiling,RISPERIDONE,"[""RISPERIDONE""]",solution,,ORAL SOLUTION 1 MG,[1.0],mg,ml,1,true,2.26,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""796"", ""2022"", ""RISPERIDONE"", ""ORAL SOLUTION 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.26(1 ML)""]"
CEIL-0797,ceiling,RITONAVIR,"[""RITONAVIR""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,29.91,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""797"", ""2022"", ""RITONAVIR"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 29.91(1 Tablet)""]"
CEIL-0798,ceiling,RITONAVIR + LOPINAVIR,"[""LOPINAVIR"", ""RITONAVIR""]",tablet,,TABLET 50/200 MG,[200.0],mg,tablet,1,true,49.12,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""798"", ""2022"", ""RITONAVIR + LOPINAVIR"", ""TABLET 50/200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 49.12(1 Tablet)""]"
CEIL-0799,ceiling,RITUXIMAB,"[""RITUXIMAB""]",injection,,INJECTION 10 MG,[10.0],mg,ml,1,true,780.10,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""799"", ""2022"", ""RITUXIMAB"", ""INJECTION 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 780.10(1 ML)""]"
CEIL-0800,ceiling,ROTAVIRUS,"[""ROTAVIRUS""]",,,VACCINE --,[],none,vial,1,true,875.09,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""800"", ""2022"", ""ROTAVIRUS"", ""VACCINE --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 875.09(Each Vial)""]"
CEIL-0801,ceiling,RUBELLA (GERMAN MEASLES),"[""RUBELLA (GERMAN MEASLES)""]",injection,,INJECTION --,[],none,vial,1,true,72.90,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""801"", ""2022"", ""RUBELLA (GERMAN MEASLES)"", ""INJECTION --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 72.90(Each Vial)( Pack)""]"
CEIL-0802,ceiling,SALBUTAMOL,"[""SALBUTAMOL""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,0.27,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""802"", ""2022"", ""SALBUTAMOL"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.27(1 Tablet)( Pack)""]"
CEIL-0803,ceiling,SALBUTAMOL,"[""SALBUTAMOL""]",syrup,,SYRUP 2 MG,[2.0],mg,ml,1,true,0.18,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""803"", ""2022"", ""SALBUTAMOL"", ""SYRUP 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.18(1 ML)""]"
CEIL-0804,ceiling,SALBUTAMOL,"[""SALBUTAMOL""]",tablet,,TABLET 4 MG,[4.0],mg,tablet,1,true,0.33,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""804"", ""2022"", ""SALBUTAMOL"", ""TABLET 4 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.33(1 Tablet)( Pack)""]"
CEIL-0805,ceiling,SALBUTAMOL,"[""SALBUTAMOL""]",,,INHALER 100 MCG,[0.1],mg,dose,1,true,0.50,1575(E),25-Mar-2026,,,2026-09-18,usable,,Per Metered Dose,"["""", ""805"", ""2022"", ""SALBUTAMOL"", ""INHALER 100 MCG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.50(Per Metered Dose)""]"
CEIL-0806,ceiling,SALBUTAMOL,"[""SALBUTAMOL""]",solution,,SOLUTION 5 MG,[5.0],mg,ml,1,true,1.05,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML)( Pack,"["""", ""806"", ""2022"", ""SALBUTAMOL"", ""SOLUTION 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.05(1 ML)( Pack)""]"
CEIL-0807,ceiling,SALICYLIC ACID,"[""SALICYLIC ACID""]",ointment,,OINTMENT 3 %,[],percent,gm,1,true,2.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""807"", ""2022"", ""SALICYLIC ACID"", ""OINTMENT 3 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.11(1 GM)""]"
CEIL-0808,ceiling,SALICYLIC ACID,"[""SALICYLIC ACID""]",ointment,,OINTMENT 6 %,[],percent,gm,1,true,2.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""808"", ""2022"", ""SALICYLIC ACID"", ""OINTMENT 6 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.07(1 GM)""]"
CEIL-0809,ceiling,SEVOFLURANE,"[""SEVOFLURANE""]",,,INHALER --,[],none,ml,1,true,31.92,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""809"", ""2022"", ""SEVOFLURANE"", ""INHALER --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 31.92(1 ML)""]"
CEIL-0810,ceiling,Snake venom antiserum- Lyophilized polyvalent,"[""SNAKE VENOM ANTISERUM- LYOPHILIZED POLYVALENT""]",injection,,INJECTION --,[],none,vial,1,true,681.23,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""810"", ""2022"", ""Snake venom antiserum- Lyophilized polyvalent"", ""INJECTION --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 681.23(Each Vial)""]"
CEIL-0811,ceiling,Snake Venom Antiserum-Soluble/ Liquid Polyvalent,"[""SNAKE VENOM ANTISERUM-SOLUBLE/ LIQUID POLYVALENT""]",injection,,INJECTION --,[],none,vial,1,true,438.96,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""811"", ""2022"", ""Snake Venom Antiserum-Soluble/ Liquid Polyvalent"", ""INJECTION --"", ""1575(E)"", ""25-Mar-2026"", ""₹ 438.96(Each Vial)""]"
CEIL-0812,ceiling,SODIUM BICARBONATE,"[""SODIUM BICARBONATE""]",injection,,INJECTION 7.5 %,[],percent,ml,1,true,1.04,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""812"", ""2022"", ""SODIUM BICARBONATE"", ""INJECTION 7.5 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.04(1 ML)""]"
CEIL-0813,ceiling,SODIUM BICARBONATE,"[""SODIUM BICARBONATE""]",injection,,INJECTION 8.4 %,[],percent,ml,1,true,1.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""813"", ""2022"", ""SODIUM BICARBONATE"", ""INJECTION 8.4 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.38(1 ML)""]"
CEIL-0814,ceiling,SODIUM NITROPRUSSIDE,"[""SODIUM NITROPRUSSIDE""]",injection,,INJECTION 10 MG,[10.0],mg,ml,1,true,29.18,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""814"", ""2022"", ""SODIUM NITROPRUSSIDE"", ""INJECTION 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 29.18(1 ML)""]"
